فایل,h1,طول_h1,عنوان,طول_عنوان,طول_توضیح,canonical,canonical_خودارجاع,hreflang,og,twitter,json_ld,لینک_ورودی,متن_یکتا,پرچم‌ها
knowledge-center/steam-control-valve-sizing-guide.html,1,60,سایزینگ کنترل ولو بخار چیست؟ نکات انتخاب Steam Control Valve,60,152,https://pishtaj.ir/knowledge-center/steam-control-valve-sizing-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ListItem|Organization|Question|WebPage,3,7854,
knowledge-center/steam-system-equipment-guide.html,1,32,راهنمای تجهیزات سیستم بخار صنعتی | پیشرو تجهیز فرتاک,52,136,https://pishtaj.ir/knowledge-center/steam-system-equipment-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,8,540,
knowledge-center/steel-industry-supply-guide.html,1,33,راهنمای تامین تجهیزات صنایع فولاد | پیشرو تجهیز فرتاک,53,137,https://pishtaj.ir/knowledge-center/steel-industry-supply-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,9,359,متنِ یکتا 359
knowledge-center/surge-arrester.html,1,27,رله برقگیر (Surge Arrester) | پیشرو تجهیز فرتاک,47,123,https://pishtaj.ir/knowledge-center/surge-arrester.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,90,متنِ یکتا 90
knowledge-center/temperature-transmitter-guide.html,1,62,راهنمای ترانسمیتر دما | پیشرو تجهیز فرتاک,41,121,https://pishtaj.ir/knowledge-center/temperature-transmitter-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,5,636,
knowledge-center/thermal-mass-flowmeter.html,1,38,فلومتر حرارتی (Thermal Mass Flowmeter) | پیشرو تجهیز فرتاک,58,134,https://pishtaj.ir/knowledge-center/thermal-mass-flowmeter.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,4,79,متنِ یکتا 79
knowledge-center/thermowell-guide.html,1,41,راهنمای ترموول (Thermowell) در ابزار دقیق | پیشرو تجهیز فرتاک,61,145,https://pishtaj.ir/knowledge-center/thermowell-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,3,375,canonical مشترک با 2 صفحه · متنِ یکتا 375
knowledge-center/thermowell.html,1,34,Thermowell (ترموول) | پیشرو تجهیز فرتاک,39,130,https://pishtaj.ir/knowledge-center/thermowell-guide.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,76,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه · متنِ یکتا 76
knowledge-center/third-party-inspection-guide.html,1,37,راهنمای بازرسی شخص ثالث (TPI) در صنعت | پیشرو تجهیز فرتاک,57,141,https://pishtaj.ir/knowledge-center/kc-supplier-qualification-assessment.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,7,367,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه · متنِ یکتا 367
knowledge-center/tilting-disc-check-valve.html,1,36,راهنمای شیر Tilting Disc Check Valve | پیشرو تجهیز فرتاک,56,132,https://pishtaj.ir/knowledge-center/tilting-disc-check-valve.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,300,متنِ یکتا 300
knowledge-center/transit-time-doppler.html,1,43,فلومتر اولتراسونیک | پیشرو تجهیز فرتاک,38,139,https://pishtaj.ir/knowledge-center/transit-time-doppler.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,63,متنِ یکتا 63
knowledge-center/turbidity-meter.html,1,35,راهنمای Turbidity Meter (کدورت سنج) | پیشرو تجهیز فرتاک,55,131,https://pishtaj.ir/knowledge-center/turbidity-meter.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,80,متنِ یکتا 80
knowledge-center/ups-industrial-guide.html,1,40,راهنمای UPS صنعتی | پیشرو تجهیز فرتاک,37,144,https://pishtaj.ir/knowledge-center/kc-ups.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,2,373,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 4 صفحه · متنِ یکتا 373
knowledge-center/ups-nicd-li-ion.html,1,32,UPS باتری NiCd و Li-ion | پیشرو تجهیز فرتاک,43,128,https://pishtaj.ir/knowledge-center/kc-ups.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,78,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 4 صفحه · متنِ یکتا 78
knowledge-center/ups-online-line-interactive.html,1,37,UPS صنعتی؛ انواع و راهنمای انتخاب | پیشرو تجهیز فرتاک,53,133,https://pishtaj.ir/knowledge-center/kc-ups.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,83,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 4 صفحه · متنِ یکتا 83
knowledge-center/ut.html,1,28,راهنمای تست UT لوله (فراصوت) | پیشرو تجهیز فرتاک,48,124,https://pishtaj.ir/knowledge-center/kc-ndt.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,82,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 4 صفحه · متنِ یکتا 82
knowledge-center/valve-actuator-types-guide.html,1,46,راهنمای انواع محرک (Actuator) در شیرآلات صنعتی,46,150,https://pishtaj.ir/knowledge-center/valve-actuator-types-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,5,385,متنِ یکتا 385
knowledge-center/valve-body-material-selection.html,1,40,راهنمای انتخاب متریال بدنه شیرآلات صنعتی | پیشرو تجهیز فرتاک,60,144,https://pishtaj.ir/knowledge-center/valve-body-material-selection.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,5,373,متنِ یکتا 373
knowledge-center/valve-brands-comparison-guide.html,1,36,راهنمای مقایسه برندهای شیرآلات صنعتی | پیشرو تجهیز فرتاک,56,140,https://pishtaj.ir/knowledge-center/valve-brands-comparison-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,3,365,متنِ یکتا 365
knowledge-center/valve-sealing-guide.html,1,42,راهنمای آب‌بندی (Sealing) در شیرآلات صنعتی | پیشرو تجهیز فرتاک,62,146,https://pishtaj.ir/knowledge-center/valve-sealing-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,2,377,متنِ یکتا 377
knowledge-center/valve-seat-material-guide.html,1,45,راهنمای مواد نشیمنگاه (Seat) در شیرآلات صنعتی | پیشرو تجهیز فرتاک,65,149,https://pishtaj.ir/knowledge-center/valve-seat-material-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,6,383,متنِ یکتا 383
knowledge-center/valve-testing-guide.html,1,48,راهنمای تست شیرآلات صنعتی | پیشرو تجهیز فرتاک,45,152,https://pishtaj.ir/knowledge-center/valve-testing-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,3,389,متنِ یکتا 389
knowledge-center/vcb.html,1,33,کلید وکیوم (VCB) | پیشرو تجهیز فرتاک,36,129,https://pishtaj.ir/knowledge-center/vcb.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,386,متنِ یکتا 386
knowledge-center/vendor-qualification.html,1,55,راهنمای تأیید صلاحیت تامین‌کننده (Vendor Qualification),55,151,https://pishtaj.ir/knowledge-center/vendor-qualification.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,4,95,متنِ یکتا 95
knowledge-center/vfd-variable-frequency-drive-guide.html,1,36,راهنمای درایو فرکانس متغیر VFD صنعتی | پیشرو تجهیز فرتاک,56,140,https://pishtaj.ir/knowledge-center/vfd-variable-frequency-drive-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,4,550,
knowledge-center/vfd.html,1,40,درایو فرکانس متغیر VFD | پیشرو تجهیز فرتاک,42,136,https://pishtaj.ir/knowledge-center/kc-vfd.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,272,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه · متنِ یکتا 272
knowledge-center/vortex-flowmeter.html,1,31,فلومتر ورتکس (Vortex Flowmeter) | پیشرو تجهیز فرتاک,51,127,https://pishtaj.ir/knowledge-center/vortex-flowmeter.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,255,متنِ یکتا 255
knowledge-center/wn-vs-so-flange-comparison.html,1,63,مقایسه فلنج گلودار (WN) و اسلیپ‌آن (SO) | پیشرو تجهیز فرتاک,59,134,https://pishtaj.ir/knowledge-center/wn-vs-so-flange-comparison.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,6,934,
knowledge-center/yokogawa-eja.html,1,27,ترانسمیتر فشار Yokogawa EJA | پیشرو تجهیز فرتاک,47,123,https://pishtaj.ir/knowledge-center/yokogawa-eja.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,82,متنِ یکتا 82
logistics/index.html,1,54,لجستیک، تامین و انبارداری صنعتی | پیشرو تجهیز فرتاک,51,105,https://pishtaj.ir/logistics/,بله,2,8,4,BreadcrumbList|ListItem|OfferCatalog|PostalAddress|QuantitativeValue,0,,
news/index.html,1,18,اخبار و اطلاعیه‌ها | پیشرو تجهیز فرتاک,38,80,https://pishtaj.ir/news/,بله,2,7,4,BreadcrumbList|CollectionPage|ImageObject|ListItem|Organization|WebSite,573,,
projects/index.html,1,31,سوابق تامین و شواهد قابل انتشار | پیشرو تجهیز فرتاک,51,129,https://pishtaj.ir/projects/,بله,2,7,2,BreadcrumbList|CollectionPage|ListItem,570,,
quality/index.html,1,51,فرآیند QA/QC و کنترل مدارک فنی | پیشرو تجهیز فرتاک,50,133,https://pishtaj.ir/quality/,بله,2,7,2,Answer|BreadcrumbList|FAQPage|ListItem|Question|WebPage,624,,
rfq/index.html,1,41,استعلام قیمت تجهیزات صنعتی (RFQ) | پیشرو تجهیز فرتاک,52,81,https://pishtaj.ir/rfq/,بله,2,8,4,BreadcrumbList|ListItem|OfferCatalog|PostalAddress|QuantitativeValue,3228,,
search/index.html,1,62,جستجوی سایت | پیشرو تجهیز فرتاک,31,88,https://pishtaj.ir/search/,بله,0,7,4,BreadcrumbList|ListItem,1,,
services/boilers/index.html,1,89,تامین بویلر و تجهیزات بخار صنعتی | پیشرو تجهیز فرتاک,52,149,https://pishtaj.ir/services/boilers/,بله,2,8,4,Answer|BreadcrumbList|FAQPage|ListItem|Question|Service,32,,
services/compressors/index.html,1,72,تامین کمپرسور صنعتی | اسکرو، رفت‌وبرگشتی، سانتریفیوژ,52,159,https://pishtaj.ir/services/compressors/,بله,2,8,4,Answer|BreadcrumbList|FAQPage|ListItem|Question|Service,26,,
services/electrical-equipment/index.html,1,74,تامین تجهیزات برق صنعتی | Switchgear، Automation، Cable,55,148,https://pishtaj.ir/services/electrical-equipment/,بله,2,8,4,Answer|BreadcrumbList|FAQPage|ListItem|Question|Service,89,,canonical مشترک با 2 صفحه
services/electrical-supply.html,1,41,تامین تجهیزات برق صنعتی | پیشرو تجهیز فرتاک,43,102,https://pishtaj.ir/services/electrical-equipment/,خیر,2,7,4,Answer|BreadcrumbList|FAQPage|ListItem|Offer|OfferCatalog|Organization|Product|Question|Service,55,,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه
services/index.html,1,31,خدمات تخصصی تامین تجهیزات صنعتی | پیشرو تجهیز فرتاک,51,122,https://pishtaj.ir/services/,بله,2,7,4,BreadcrumbList|CollectionPage|ImageObject|ListItem|Organization|WebSite,872,,
services/industrial-equipment/index.html,1,75,تامین تجهیزات صنعتی متفرقه | مبدل حرارتی، فن، بلوور، مخزن,57,164,https://pishtaj.ir/services/industrial-equipment/,بله,2,8,4,Answer|BreadcrumbList|FAQPage|ListItem|Question|Service,38,,
services/inspection-quality.html,1,45,خدمات بازرسی فنی و تضمین کیفیت | پیشرو تجهیز فرتاک,50,123,https://pishtaj.ir/services/inspection-quality.html,بله,2,7,4,Answer|BreadcrumbList|FAQPage|ListItem|Offer|OfferCatalog|Organization|Product|Question|Service,1,,
services/instrumentation-equipment/index.html,1,89,تامین ابزار دقیق، ترانسمیتر و فلومتر | پیشرو تجهیز فرتاک,56,123,https://pishtaj.ir/services/instrumentation-equipment/,بله,2,8,4,Answer|BreadcrumbList|FAQPage|ListItem|Question|Service,159,,canonical مشترک با 2 صفحه
services/instrumentation-supply.html,1,44,تامین تجهیزات ابزار دقیق | پیشرو تجهیز فرتاک,44,113,https://pishtaj.ir/services/instrumentation-equipment/,خیر,2,7,4,Answer|BreadcrumbList|FAQPage|ListItem|Offer|OfferCatalog|Organization|Product|Question|Service,17,,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه
services/piping-equipment/index.html,1,107,تامین تجهیزات پایپینگ، لوله، فلنج و فیتینگ | پیشرو تجهیز فرتاک,62,121,https://pishtaj.ir/services/piping-equipment/,بله,2,8,4,Answer|BreadcrumbList|FAQPage|ListItem|Offer|OfferCatalog|Question|Service,123,,canonical مشترک با 2 صفحه
services/piping-supply.html,1,43,تامین تجهیزات پایپینگ | پیشرو تجهیز فرتاک,41,136,https://pishtaj.ir/services/piping-equipment/,خیر,2,7,4,Answer|BreadcrumbList|FAQPage|ListItem|Offer|OfferCatalog|Organization|Product|Question|Service,24,,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه
services/procurement-logistics.html,1,41,خدمات تامین، لجستیک و مدیریت زنجیره تامین صنعتی | پیشرو تجهیز,61,101,https://pishtaj.ir/services/procurement-logistics.html,بله,2,7,4,Answer|BreadcrumbList|FAQPage|ListItem|Offer|OfferCatalog|Organization|Product|Question|Service,7,,
services/products/a333-low-temperature-pipe.html,1,43,خرید و تامین لوله دمای پایین ASTM A333 Gr.6,43,132,https://pishtaj.ir/services/products/a333-low-temperature-pipe.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,5,,
services/products/air-cooler-fin-fan.html,1,47,خرید و تامین Air Cooler و Fin Fan مطابق API 661,47,138,https://pishtaj.ir/services/products/air-cooler-fin-fan.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,5,,
services/products/alloy-steel-pipe-a335.html,1,46,خرید و تامین لوله آلیاژی ASTM A335 P11/P22/P91,46,141,https://pishtaj.ir/services/products/alloy-steel-pipe-a335.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,7,,
services/products/ansi-process-pump.html,1,46,خرید و تامین پمپ ANSI Process مطابق ASME B73.1,46,159,https://pishtaj.ir/services/products/ansi-process-pump.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,4,,
services/products/api-5l-pipe.html,1,34,خرید و تامین لوله API 5L PSL1/PSL2 | پیشرو تجهیز فرتاک,54,146,https://pishtaj.ir/services/products/api-5l-pipe.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,13,,
services/products/api-610-centrifugal-pump.html,1,35,خرید و تامین پمپ سانتریفیوژ API 610 | پیشرو تجهیز فرتاک,55,142,https://pishtaj.ir/services/products/api-610-centrifugal-pump.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,18,,
services/products/ball-valve.html,1,33,خرید و تامین بال ولو صنعتی API 6D | پیشرو تجهیز فرتاک,53,144,https://pishtaj.ir/services/products/ball-valve.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,552,,
services/products/butt-weld-fittings.html,1,35,خرید و تامین فیتینگ جوشی ASME B16.9 | پیشرو تجهیز فرتاک,55,135,https://pishtaj.ir/services/products/butt-weld-fittings.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,10,,
services/products/butterfly-valve.html,1,33,خرید و تامین باترفلای ولو API 609 | پیشرو تجهیز فرتاک,53,155,https://pishtaj.ir/services/products/butterfly-valve.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,11,,
services/products/cable-accessories.html,1,55,خرید و تامین متعلقات کابل صنعتی؛ Cable Gland، Lug، Tray,55,138,https://pishtaj.ir/services/products/cable-accessories.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,6,,
services/products/check-valve.html,1,46,خرید و تامین چک ولو Swing، Dual Plate و Nozzle | پیشرو تجهیز,60,145,https://pishtaj.ir/services/products/check-valve.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,11,,
services/products/chemical-injection-package.html,1,61,خرید و تامین پکیج تزریق مواد شیمیایی؛ Chemical Injection Skid,61,132,https://pishtaj.ir/services/products/chemical-injection-package.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,3,,
services/products/control-valve.html,1,32,خرید و تامین کنترل ولو IEC 60534 | پیشرو تجهیز فرتاک,52,149,https://pishtaj.ir/services/products/control-valve.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,16,,
services/products/coriolis-flowmeter.html,1,28,خرید و تامین فلومتر کوریولیس | پیشرو تجهیز فرتاک,48,153,https://pishtaj.ir/services/products/coriolis-flowmeter.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,10,,
services/products/deaerator-feedwater-system.html,1,46,خرید و تامین دی‌اریاتور و سیستم آب تغذیه بویلر,46,135,https://pishtaj.ir/services/products/deaerator-feedwater-system.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,6,,
services/products/diaphragm-seal.html,1,60,خرید و تامین دیافراگم سیل و Remote Seal برای ترانسمیتر و گیج,60,141,https://pishtaj.ir/services/products/diaphragm-seal.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,4,,
services/products/differential-pressure-transmitter.html,1,37,خرید و تامین ترانسمیتر اختلاف فشار DP | پیشرو تجهیز فرتاک,57,158,https://pishtaj.ir/services/products/differential-pressure-transmitter.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,13,,
services/products/displacer-level-transmitter.html,1,61,خرید و تامین ترانسمیتر سطح دیسپلیسری؛ Torque Tube و Cage Type,61,146,https://pishtaj.ir/services/products/displacer-level-transmitter.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,3,,
services/products/dosing-metering-pump.html,1,31,خرید و تامین دوزینگ پمپ API 675 | پیشرو تجهیز فرتاک,51,156,https://pishtaj.ir/services/products/dosing-metering-pump.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,12,,
services/products/earthing-lightning-protection.html,1,60,خرید و تامین سیستم ارتینگ و حفاظت صاعقه؛ IEC 62305 و IEEE 80,60,162,https://pishtaj.ir/services/products/earthing-lightning-protection.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,4,,
services/products/expansion-joints-flexible-hose.html,1,53,خرید و تامین اکسپنشن جوینت فلزی و Flexible Metal Hose,53,137,https://pishtaj.ir/services/products/expansion-joints-flexible-hose.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,2,,
services/products/explosion-proof-lighting.html,1,53,خرید و تامین چراغ ضدانفجار LED؛ ATEX، IECEx، Zone 1/2,53,141,https://pishtaj.ir/services/products/explosion-proof-lighting.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,5,,
services/products/fire-alarm-fg-panel.html,1,66,خرید و تامین پنل اعلام حریق و Fire &amp; Gas صنعتی؛ EN 54، NFPA,63,122,https://pishtaj.ir/services/products/fire-alarm-fg-panel.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,3,,
services/products/fire-suppression-system.html,1,65,خرید و تامین سیستم اطفای حریق Clean Agent، CO2، Foam و Water Mist,65,141,https://pishtaj.ir/services/products/fire-suppression-system.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,2,,
services/products/fire-tube-boiler.html,1,56,خرید و تامین بویلر فایرتیوب صنعتی؛ Packaged Steam Boiler,56,134,https://pishtaj.ir/services/products/fire-tube-boiler.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,8,,
services/products/fixed-gas-detector.html,1,52,خرید و تامین دتکتور گاز ثابت صنعتی؛ H2S، LEL، O2، CO,52,165,https://pishtaj.ir/services/products/fixed-gas-detector.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,4,,
services/products/flowmeter.html,1,25,خرید و تامین فلومتر صنعتی | پیشرو تجهیز فرتاک,45,157,https://pishtaj.ir/services/products/flowmeter.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,21,,
services/products/forged-fittings.html,1,60,خرید و تامین فیتینگ فورج ASME B16.11؛ Socket Weld و Threaded,60,138,https://pishtaj.ir/services/products/forged-fittings.html,بله,2,7,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,4,,
services/products/gate-valve.html,1,38,خرید و تامین گیت ولو API 600 و API 602 | پیشرو تجهیز فرتاک,58,153,https://pishtaj.ir/services/products/gate-valve.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,12,,
services/products/globe-valve.html,1,35,خرید و تامین گلوب ولو صنعتی API 623 | پیشرو تجهیز فرتاک,55,154,https://pishtaj.ir/services/products/globe-valve.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,10,,
services/products/hazardous-area-cctv-access-control.html,1,49,خرید و تامین CCTV ضدانفجار و Access Control صنعتی,49,136,https://pishtaj.ir/services/products/hazardous-area-cctv-access-control.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,2,,
services/products/index.html,1,31,جستجوی محصولات صنعتی قابل تامین | پیشرو تجهیز فرتاک,51,131,https://pishtaj.ir/services/products/,بله,2,7,4,BreadcrumbList|CollectionPage|ItemList|ListItem,850,,
services/products/industrial-burner.html,1,55,خرید و تامین مشعل صنعتی؛ Gas/Oil/Dual Fuel Burner و BMS,55,136,https://pishtaj.ir/services/products/industrial-burner.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,4,,
services/products/industrial-circuit-breakers.html,1,36,خرید و تامین کلید صنعتی ACB MCCB VCB | پیشرو تجهیز فرتاک,56,145,https://pishtaj.ir/services/products/industrial-circuit-breakers.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,15,,
services/products/industrial-fan-blower.html,1,57,خرید و تامین فن و بلوور صنعتی؛ Centrifugal Fan، ID/FD Fan,57,132,https://pishtaj.ir/services/products/industrial-fan-blower.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,6,,
services/products/industrial-gaskets.html,1,23,خرید و تامین گسکت صنعتی | پیشرو تجهیز فرتاک,43,141,https://pishtaj.ir/services/products/industrial-gaskets.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,13,,
services/products/industrial-hvac-pressurization.html,1,51,خرید و تامین HVAC صنعتی و Pressurization اتاق کنترل,51,155,https://pishtaj.ir/services/products/industrial-hvac-pressurization.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,3,,
services/products/industrial-power-instrument-cable.html,1,66,خرید و تامین کابل قدرت و ابزار دقیق صنعتی؛ XLPE، Armored,56,136,https://pishtaj.ir/services/products/industrial-power-instrument-cable.html,بله,2,7,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,5,,
services/products/industrial-strainer-filter.html,1,54,خرید و تامین Y Strainer، Basket Strainer و فیلتر صنعتی,54,162,https://pishtaj.ir/services/products/industrial-strainer-filter.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,4,,
services/products/industrial-ups-battery-charger.html,1,56,خرید و تامین UPS صنعتی و شارژر باتری؛ AC/DC Backup Power,56,159,https://pishtaj.ir/services/products/industrial-ups-battery-charger.html,بله,2,7,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,6,,
services/products/instrument-air-package.html,1,66,خرید و تامین پکیج Instrument Air؛ کمپرسور، درایر، فیلتر,55,140,https://pishtaj.ir/services/products/instrument-air-package.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,6,,
services/products/lv-mv-switchgear.html,1,28,خرید و تامین تابلو برق LV/MV | پیشرو تجهیز فرتاک,48,137,https://pishtaj.ir/services/products/lv-mv-switchgear.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,18,,
services/products/magnetic-flowmeter.html,1,37,خرید و تامین فلومتر مغناطیسی Magmeter | پیشرو تجهیز فرتاک,57,143,https://pishtaj.ir/services/products/magnetic-flowmeter.html,بله,2,8,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question|WebPage,9,,
services/products/mechanical-seal.html,1,48,خرید و تامین مکانیکال سیل صنعتی API 682 برای پمپ,48,165,https://pishtaj.ir/services/products/mechanical-seal.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,9,,
services/products/mixer-agitator.html,1,71,خرید و تامین میکسر و آگیتاتور صنعتی؛ Top Entry، Side Entry,58,140,https://pishtaj.ir/services/products/mixer-agitator.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,3,,
services/products/motor-control-center-mcc.html,1,63,خرید و تامین تابلو MCC مرکز کنترل موتور IEC 61439 / NEMA ICS 18,63,132,https://pishtaj.ir/services/products/motor-control-center-mcc.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,8,,
services/products/online-water-quality-analyzer.html,1,70,خرید و تامین آنالایزر آنلاین کیفیت آب؛ pH، Conductivity,55,141,https://pishtaj.ir/services/products/online-water-quality-analyzer.html,بله,2,5,4,Answer|Brand|BreadcrumbList|FAQPage|ListItem|Product|Question,4,,
