file,url,folder,title,title_len,desc,desc_len,canonical,robots,h1,h1_count,h2_count,words,images,img_no_alt,internal_links,schema,hreflang,lang,sitemap,size_kb,issues
knowledge-center/valve-body-material-selection.html,https://pishtaj.ir/knowledge-center/valve-body-material-selection.html,knowledge-center,راهنمای انتخاب متریال بدنه شیرآلات صنعتی | پیشرو تجهیز فرتاک,60,مقاله تخصصی راهنمای انتخاب متریال بدنه شیرآلات صنعتی — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,144,https://pishtaj.ir/knowledge-center/valve-body-material-selection.html,,راهنمای انتخاب متریال بدنه شیرآلات صنعتی,1,10,1804,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.9,
knowledge-center/valve-brands-comparison-guide.html,https://pishtaj.ir/knowledge-center/valve-brands-comparison-guide.html,knowledge-center,راهنمای مقایسه برندهای شیرآلات صنعتی | پیشرو تجهیز فرتاک,56,مقاله تخصصی راهنمای مقایسه برندهای شیرآلات صنعتی — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,140,https://pishtaj.ir/knowledge-center/valve-brands-comparison-guide.html,,راهنمای مقایسه برندهای شیرآلات صنعتی,1,10,1787,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.5,
knowledge-center/valve-sealing-guide.html,https://pishtaj.ir/knowledge-center/valve-sealing-guide.html,knowledge-center,راهنمای آب‌بندی (Sealing) در شیرآلات صنعتی | پیشرو تجهیز فرتاک,62,مقاله تخصصی راهنمای آب‌بندی (Sealing) در شیرآلات صنعتی — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,146,https://pishtaj.ir/knowledge-center/valve-sealing-guide.html,,راهنمای آب‌بندی (Sealing) در شیرآلات صنعتی,1,10,1785,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.5,
knowledge-center/valve-seat-material-guide.html,https://pishtaj.ir/knowledge-center/valve-seat-material-guide.html,knowledge-center,راهنمای مواد نشیمنگاه (Seat) در شیرآلات صنعتی | پیشرو تجهیز فرتاک,65,مقاله تخصصی راهنمای مواد نشیمنگاه (Seat) در شیرآلات صنعتی — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,149,https://pishtaj.ir/knowledge-center/valve-seat-material-guide.html,,راهنمای مواد نشیمنگاه (Seat) در شیرآلات صنعتی,1,9,1747,2,0,34,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,34.8,
knowledge-center/valve-testing-guide.html,https://pishtaj.ir/knowledge-center/valve-testing-guide.html,knowledge-center,راهنمای تست شیرآلات صنعتی | پیشرو تجهیز فرتاک,45,"مقاله تخصصی راهنمای تست شیرآلات صنعتی — Shell, Seat, Closure — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.",152,https://pishtaj.ir/knowledge-center/valve-testing-guide.html,,"راهنمای تست شیرآلات صنعتی — Shell, Seat, Closure",1,10,1787,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.3,
knowledge-center/vcb.html,https://pishtaj.ir/knowledge-center/vcb.html,knowledge-center,کلید وکیوم (VCB) | پیشرو تجهیز فرتاک,36,کلید وکیوم (VCB) — مزایا و کاربرد؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,129,https://pishtaj.ir/knowledge-center/vcb.html,"index,follow",کلید وکیوم (VCB) — مزایا و کاربرد,1,8,1774,2,0,38,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.2,
knowledge-center/vendor-qualification.html,https://pishtaj.ir/knowledge-center/vendor-qualification.html,knowledge-center,راهنمای تأیید صلاحیت تامین‌کننده (Vendor Qualification),55,راهنمای تأیید صلاحیت تامین‌کننده (Vendor Qualification)؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,151,https://pishtaj.ir/knowledge-center/vendor-qualification.html,,راهنمای تأیید صلاحیت تامین‌کننده (Vendor Qualification),1,9,1741,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.3,
knowledge-center/vfd-variable-frequency-drive-guide.html,https://pishtaj.ir/knowledge-center/vfd-variable-frequency-drive-guide.html,knowledge-center,راهنمای درایو فرکانس متغیر VFD صنعتی | پیشرو تجهیز فرتاک,56,مقاله تخصصی راهنمای درایو فرکانس متغیر VFD صنعتی — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,140,https://pishtaj.ir/knowledge-center/vfd-variable-frequency-drive-guide.html,,راهنمای درایو فرکانس متغیر VFD صنعتی,1,9,1823,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.9,
knowledge-center/vfd.html,https://pishtaj.ir/knowledge-center/vfd.html,knowledge-center,درایو فرکانس متغیر VFD | پیشرو تجهیز فرتاک,42,درایو فرکانس متغیر VFD — کنترل دور موتور؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,136,https://pishtaj.ir/knowledge-center/vfd.html,"index,follow",درایو فرکانس متغیر VFD — کنترل دور موتور,1,8,1767,2,0,38,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.4,
knowledge-center/vortex-flowmeter.html,https://pishtaj.ir/knowledge-center/vortex-flowmeter.html,knowledge-center,فلومتر ورتکس (Vortex Flowmeter) | پیشرو تجهیز فرتاک,51,فلومتر ورتکس (Vortex Flowmeter)؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,127,https://pishtaj.ir/knowledge-center/vortex-flowmeter.html,,فلومتر ورتکس (Vortex Flowmeter),1,8,1802,2,0,39,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.6,
knowledge-center/wn-vs-so-flange-comparison.html,https://pishtaj.ir/knowledge-center/wn-vs-so-flange-comparison.html,knowledge-center,مقایسه فلنج گلودار (WN) و اسلیپ‌آن (SO) | پیشرو تجهیز فرتاک,59,مقایسه فنی فلنج گلودار Weld Neck (WN) و اسلیپ‌آن Slip On (SO) — مزایا، معایب، محدوده فشار و دمای کاری؛ همراه نکات قیمت و مسیر استعلام.,134,https://pishtaj.ir/knowledge-center/wn-vs-so-flange-comparison.html,"index, follow",مقایسه فلنج گلودار (WN) و اسلیپ‌آن (SO) — تفاوت، مزایا و کاربرد,1,10,1762,2,0,38,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.7,
knowledge-center/yokogawa-eja.html,https://pishtaj.ir/knowledge-center/yokogawa-eja.html,knowledge-center,ترانسمیتر فشار Yokogawa EJA | پیشرو تجهیز فرتاک,47,ترانسمیتر فشار Yokogawa EJA؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,123,https://pishtaj.ir/knowledge-center/yokogawa-eja.html,,ترانسمیتر فشار Yokogawa EJA,1,9,1758,2,0,42,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.3,
logistics/index.html,https://pishtaj.ir/logistics/index.html,logistics,لجستیک، تامین و انبارداری صنعتی | پیشرو تجهیز فرتاک,51,مدیریت زنجیره تامین، لجستیک پروژه‌های صنعتی، ترخیص و انبارداری کالاهای وارداتی پایپینگ، برق و ابزار دقیق.,105,https://pishtaj.ir/logistics/,"index, follow",فرآیند چابک تامین، لجستیک و انبارداری تجهیزات پروژه‌ای,1,0,388,2,0,25,Organization|LocalBusiness|BreadcrumbList,fa-IR|x-default,fa,sitemap-misc.xml,21.4,
news/index.html,https://pishtaj.ir/news/index.html,news,اخبار و اطلاعیه‌ها | پیشرو تجهیز فرتاک,38,آخرین اخبار، اطلاعیه‌ها و رویدادهای شرکت پیشرو تجهیز فرتاک — تامین تجهیزات صنعتی,80,https://pishtaj.ir/news/,"index, follow",اخبار و اطلاعیه‌ها,1,0,169,2,0,26,BreadcrumbList|CollectionPage|Organization,fa-IR|x-default,fa,sitemap-misc.xml,25.7,thin-content
projects/index.html,https://pishtaj.ir/projects/index.html,projects,سوابق تامین و شواهد قابل انتشار | پیشرو تجهیز فرتاک,51,چارچوب شفاف ارائه سوابق تامین، کیس‌استادی‌های بدون افشای نام مشتری و مدارک قابل بررسی برای اعتمادسازی B2B در تامین تجهیزات صنعتی.,129,https://pishtaj.ir/projects/,"index, follow",سوابق تامین و شواهد قابل انتشار,1,9,1404,1,0,16,CollectionPage|BreadcrumbList,fa-IR|x-default,fa,sitemap-misc.xml,21.8,
quality/index.html,https://pishtaj.ir/quality/index.html,quality,فرآیند QA/QC و کنترل مدارک فنی | پیشرو تجهیز فرتاک,50,فرآیند کنترل کیفیت، ضمانت اصالت کالا، TBE، MTC، COC، TPI، FAT و Data Book در تامین پروژه‌ای تجهیزات صنعتی نفت، گاز، پتروشیمی و فولاد.,133,https://pishtaj.ir/quality/,"index, follow",فرآیند QA/QC، کنترل مدارک و پذیرش فنی تجهیزات صنعتی,1,12,1527,1,0,16,WebPage|FAQPage|BreadcrumbList,fa-IR|x-default,fa,sitemap-misc.xml,22.7,
rfq/index.html,https://pishtaj.ir/rfq/index.html,rfq,استعلام قیمت تجهیزات صنعتی (RFQ) | پیشرو تجهیز فرتاک,52,استعلام قیمت تجهیزات صنعتی و دریافت پیش‌فاکتور (RFQ) آنلاین در پیشرو تجهیز فرتاک؛ دریافت کد رهگیری واقعی، پاسخ تامین‌کنندگان و پیگیری وضعیت استعلام در کوتاه‌ترین زمان.,167,https://pishtaj.ir/rfq/,"index, follow",سامانه استعلام پروژه‌ای پیشرو تجهیز فرتاک,1,1,406,2,0,25,Organization|LocalBusiness|BreadcrumbList,fa-IR|x-default,fa,sitemap-misc.xml,43.5,desc-long
search/index.html,https://pishtaj.ir/search/index.html,search,جستجوی سایت | پیشرو تجهیز فرتاک,31,جستجو در صفحات تامین تجهیزات صنعتی، مقایسه‌های فنی، مرکز دانش و وبلاگ پیشرو تجهیز فرتاک.,88,https://pishtaj.ir/search/,"index, follow",جستجوی سایت,1,0,59,1,0,10,BreadcrumbList,,fa,sitemap-misc.xml,6.3,thin-content
services/boilers/index.html,https://pishtaj.ir/services/boilers/index.html,services,تامین بویلر و تجهیزات بخار صنعتی | پیشرو تجهیز فرتاک,52,تامین تخصصی بویلر صنعتی Water-tube و Fire-tube، مشعل، تله بخار، شیر اطمینان، PRV و تجهیزات Feedwater مطابق ASME Section I و EN 12952 برای نیروگاه‌ها…,149,https://pishtaj.ir/services/boilers/,"index, follow, max-image-preview:large, max-snippet:-1",تامین بویلر و تجهیزات سیستم بخار — Water-tube، Fire-tube، مشعل، Steam Trap و Safety Valve,1,2,1349,2,0,52,Service|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,41.1,
services/compressors/index.html,https://pishtaj.ir/services/compressors/index.html,services,تامین کمپرسور صنعتی | اسکرو، رفت‌وبرگشتی، سانتریفیوژ,52,تامین تخصصی کمپرسور صنعتی شامل اسکرو، رفت‌وبرگشتی، سانتریفیوژ، درایر، فیلتر و قطعات یدکی از برندهای Atlas Copco، Ingersoll Rand، Kaeser، Siemens مطابق API 618…,159,https://pishtaj.ir/services/compressors/,"index, follow, max-image-preview:large, max-snippet:-1",تامین کمپرسور صنعتی — اسکرو، رفت‌وبرگشتی، سانتریفیوژ، درایر و قطعات یدکی,1,2,1263,2,0,53,Service|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,41.4,
services/electrical-equipment/index.html,https://pishtaj.ir/services/electrical-equipment/index.html,services,تامین تجهیزات برق صنعتی | Switchgear، Automation، Cable,55,تامین تخصصی تجهیزات برق صنعتی شامل کلید قدرت، Switchgear، تابلوهای MV/LV، رله‌های حفاظتی، اتوماسیون صنعتی و کابل برای پروژه‌های صنایع نفت، پتروشیمی…,148,https://pishtaj.ir/services/electrical-equipment/,"index, follow, max-image-preview:large, max-snippet:-1",تامین تجهیزات برق صنعتی — Switchgear، تابلو MV/LV، حفاظت، اتوماسیون و کابل,1,3,1470,2,0,56,Service|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,41.8,
services/electrical-supply.html,https://pishtaj.ir/services/electrical-supply.html,services,تامین تجهیزات برق صنعتی | پیشرو تجهیز فرتاک,43,"خدمات تامین تجهیزات برق صنعتی فشار ضعیف و متوسط، تابلوهای MCC، کلیدهای ACB, MCCB, VCB، PLC و درایو VFD",102,https://pishtaj.ir/services/electrical-equipment/,"index, follow",تامین تخصصی تجهیزات برق صنعتی و اتوماسیون,1,3,373,8,0,29,Organization|LocalBusiness|BreadcrumbList|Service|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,20.3,canonical-mismatch
services/index.html,https://pishtaj.ir/services/index.html,services,خدمات تخصصی تامین تجهیزات صنعتی | پیشرو تجهیز فرتاک,51,خدمات تخصصی تامین تجهیزات پایپینگ، شیرآلات صنعتی، برق صنعتی، ابزار دقیق و بازرسی فنی برای صنایع نفت، گاز، پتروشیمی و فولاد,122,https://pishtaj.ir/services/,"index, follow",خدمات تخصصی تامین تجهیزات صنعتی,1,2,438,8,0,45,BreadcrumbList|CollectionPage|Organization,fa-IR|x-default,fa,sitemap-services.xml,26.9,
services/industrial-equipment/index.html,https://pishtaj.ir/services/industrial-equipment/index.html,services,تامین تجهیزات صنعتی متفرقه | مبدل حرارتی، فن، بلوور، مخزن,57,تامین تخصصی تجهیزات صنعتی متفرقه شامل مبدل حرارتی Shell & Tube، Air Cooler، فن و بلوور صنعتی، مخزن تحت فشار، Strainer، Mixer و قطعات یدکی برای پروژه‌های صنایع مادر.,164,https://pishtaj.ir/services/industrial-equipment/,"index, follow, max-image-preview:large, max-snippet:-1",تامین تجهیزات صنعتی متفرقه — مبدل حرارتی، فن، بلوور، مخزن، Strainer و Mixer,1,3,1419,2,0,55,Service|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,42.1,
services/inspection-quality.html,https://pishtaj.ir/services/inspection-quality.html,services,خدمات بازرسی فنی و تضمین کیفیت | پیشرو تجهیز فرتاک,50,خدمات بازرسی فنی شخص ثالث (TPI)، تست‌های غیرمخرب NDT، گواهی MTC، کالیبراسیون تجهیزات ابزار دقیق و تضمین کیفیت کالاهای صنعتی,123,https://pishtaj.ir/services/inspection-quality.html,"index, follow",خدمات بازرسی فنی، تضمین کیفیت و مستندات تخصصی,1,3,396,2,0,27,Organization|LocalBusiness|BreadcrumbList|Service|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,20.3,
services/instrumentation-equipment/index.html,https://pishtaj.ir/services/instrumentation-equipment/index.html,services,تامین ابزار دقیق، ترانسمیتر و فلومتر | پیشرو تجهیز فرتاک,56,تامین تجهیزات ابزار دقیق؛ ترانسمیتر فشار و دما، فلومتر، گیج فشار و آنالایزر از برندهای معتبر با خدمات فنی و پشتیبانی پروژه.,123,https://pishtaj.ir/services/instrumentation-equipment/,"index, follow, max-image-preview:large, max-snippet:-1",تامین تجهیزات ابزار دقیق صنعتی — تامین‌کننده ترانسمیتر، فلومتر، گیج، کنترل‌ولو و آنالایزر,1,3,1943,2,0,63,Service|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,53.4,
services/instrumentation-supply.html,https://pishtaj.ir/services/instrumentation-supply.html,services,تامین تجهیزات ابزار دقیق | پیشرو تجهیز فرتاک,44,خدمات تامین ترانسمیتر فشار Rosemount، فلومتر مغناطیسی و کوریولیس، کنترل ولو، سطح سنج راداری و تجهیزات کالیبراسیون,113,https://pishtaj.ir/services/instrumentation-equipment/,"index, follow",تامین تخصصی تجهیزات ابزار دقیق و اندازه‌گیری,1,3,368,8,0,29,Organization|LocalBusiness|BreadcrumbList|Service|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,21.8,canonical-mismatch
services/piping-equipment/index.html,https://pishtaj.ir/services/piping-equipment/index.html,services,تامین تجهیزات پایپینگ، لوله، فلنج و فیتینگ | پیشرو تجهیز فرتاک,62,تامین لوله، فلنج، فیتینگ و تجهیزات پایپینگ صنعتی؛ لوله‌های کربن استیل، استینلس و آلیاژی با استانداردهای API، ASTM و ASME.,121,https://pishtaj.ir/services/piping-equipment/,"index, follow, max-image-preview:large, max-snippet:-1",تامین تجهیزات پایپینگ صنعتی — تامین‌کننده لوله، فلنج، فیتینگ، ولو و گسکت برای پروژه‌های نفت، گاز و پتروشیمی,1,2,2134,2,0,63,Service|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,56.0,
services/piping-supply.html,https://pishtaj.ir/services/piping-supply.html,services,تامین تجهیزات پایپینگ | پیشرو تجهیز فرتاک,41,"خدمات تامین تخصصی انواع لوله مانیسمان A106, A333, API 5L، فلنج‌های صنعتی ASME B16.5، فیتینگ‌های جوشی و گسکت‌های صنعتی با گواهی MTC معتبر",136,https://pishtaj.ir/services/piping-equipment/,"index, follow",تامین تخصصی تجهیزات پایپینگ و اتصالات صنعتی,1,5,532,8,0,29,Organization|LocalBusiness|BreadcrumbList|Service|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,24.3,canonical-mismatch
services/procurement-logistics.html,https://pishtaj.ir/services/procurement-logistics.html,services,خدمات تامین، لجستیک و مدیریت زنجیره تامین صنعتی | پیشرو تجهیز فرتاک,67,خدمات تامین یکپارچه کالاهای صنعتی، مدیریت زنجیره تامین، ترخیص گمرکی، حمل و نقل بین‌المللی و انبارداری,101,https://pishtaj.ir/services/procurement-logistics.html,"index, follow",خدمات تامین، لجستیک و مدیریت زنجیره تامین,1,3,359,2,0,28,Organization|LocalBusiness|BreadcrumbList|Service|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,21.4,title-long
services/products/a333-low-temperature-pipe.html,https://pishtaj.ir/services/products/a333-low-temperature-pipe.html,services,خرید و تامین لوله دمای پایین ASTM A333 Gr.6,43,تامین لوله ASTM A333 Grade 6 برای سرویس دمای پایین؛ کنترل Impact Test، LTCS، MTC، NDT، Hydro Test و کاربرد در خطوط سرد گاز و فرایند؛ استعلام قیمت آنلاین و پیش‌فاکتور.,166,https://pishtaj.ir/services/products/a333-low-temperature-pipe.html,"index, follow",خرید و تامین لوله دمای پایین ASTM A333 Gr.6,1,17,1852,2,0,15,Product|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,27.7,desc-long
services/products/air-cooler-fin-fan.html,https://pishtaj.ir/services/products/air-cooler-fin-fan.html,services,خرید و تامین Air Cooler و Fin Fan مطابق API 661,47,تامین Air Cooled Heat Exchanger و Fin Fan Cooler مطابق API 661/ISO 13706؛ انتخاب Bundle، Fan، Motor، Header، Noise، Vibration و مدارک تست؛ استعلام قیمت آنلاین و پیش‌فاکتور.,172,https://pishtaj.ir/services/products/air-cooler-fin-fan.html,"index, follow",خرید و تامین Air Cooler و Fin Fan مطابق API 661,1,21,1864,2,0,14,Product|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,25.8,desc-long
services/products/alloy-steel-pipe-a335.html,https://pishtaj.ir/services/products/alloy-steel-pipe-a335.html,services,خرید و تامین لوله آلیاژی ASTM A335 P11/P22/P91,46,تامین لوله آلیاژی ASTM A335 برای سرویس‌های دمای بالا؛ انتخاب گرید P11، P22، P91/P92، PWHT، MTC، NDT و کنترل جوش‌پذیری در نیروگاه و پالایشگاه؛ استعلام قیمت آنلاین و پیش‌فاکتور.,175,https://pishtaj.ir/services/products/alloy-steel-pipe-a335.html,"index, follow",خرید و تامین لوله آلیاژی ASTM A335 P11/P22/P91,1,15,1804,2,0,15,Product|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,28.0,desc-long
services/products/ansi-process-pump.html,https://pishtaj.ir/services/products/ansi-process-pump.html,services,خرید و تامین پمپ ANSI Process مطابق ASME B73.1,46,تامین پمپ ANSI / ASME B73.1 برای صنایع شیمیایی و فرایندی؛ انتخاب متریال، Seal، Impeller، Baseplate، Curve، NPSH و قطعات یدکی؛ استعلام قیمت آنلاین و پیش‌فاکتور.,159,https://pishtaj.ir/services/products/ansi-process-pump.html,"index, follow",خرید و تامین پمپ ANSI Process مطابق ASME B73.1,1,23,1929,2,0,15,Product|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,26.5,
services/products/api-5l-pipe.html,https://pishtaj.ir/services/products/api-5l-pipe.html,services,خرید و تامین لوله API 5L PSL1/PSL2 | پیشرو تجهیز فرتاک,54,تامین لوله API 5L گرید Gr.B تا X70 برای خطوط انتقال؛ با کنترل PSL، روش ساخت، MTC، Heat Number، NACE، تست و پوشش؛ استعلام قیمت آنلاین و پیش‌فاکتور.,146,https://pishtaj.ir/services/products/api-5l-pipe.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین لوله API 5L PSL1/PSL2,1,14,1877,9,0,38,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,35.3,
services/products/api-610-centrifugal-pump.html,https://pishtaj.ir/services/products/api-610-centrifugal-pump.html,services,خرید و تامین پمپ سانتریفیوژ API 610 | پیشرو تجهیز فرتاک,55,تامین پمپ API 610 برای سرویس‌های فرایندی؛ با انتخاب OH، BB، VS، NPSH، Seal Plan، متریال، منحنی عملکرد و تست؛ استعلام قیمت آنلاین و پیش‌فاکتور.,142,https://pishtaj.ir/services/products/api-610-centrifugal-pump.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین پمپ سانتریفیوژ API 610,1,14,1889,3,0,38,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,35.2,
services/products/ball-valve.html,https://pishtaj.ir/services/products/ball-valve.html,services,خرید و تامین بال ولو صنعتی API 6D | پیشرو تجهیز فرتاک,53,تامین بال ولو فلوتینگ و ترانیون برای قطع و وصل مطمئن خطوط نفت، گاز، پتروشیمی و Utility؛ با بررسی Fire Safe، Anti-static، Bore، Seat و مدارک تست؛ استعلام قیمت آنلاین و پیش‌فاکتور.,178,https://pishtaj.ir/services/products/ball-valve.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین بال ولو صنعتی API 6D,1,14,2080,9,0,39,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,37.5,desc-long
services/products/butt-weld-fittings.html,https://pishtaj.ir/services/products/butt-weld-fittings.html,services,خرید و تامین فیتینگ جوشی ASME B16.9 | پیشرو تجهیز فرتاک,55,تامین فیتینگ جوشی شامل Elbow، Tee، Reducer و Cap؛ با کنترل ASME B16.9، متریال، Schedule، Bevel و MTC؛ استعلام قیمت آنلاین و پیش‌فاکتور.,135,https://pishtaj.ir/services/products/butt-weld-fittings.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین فیتینگ جوشی ASME B16.9,1,14,1840,7,0,38,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,34.8,
services/products/butterfly-valve.html,https://pishtaj.ir/services/products/butterfly-valve.html,services,خرید و تامین باترفلای ولو API 609 | پیشرو تجهیز فرتاک,53,تامین باترفلای ولو Concentric، Double Offset و Triple Offset؛ با بررسی Seat، Disc، Shaft، گشتاور، نوع اتصال و سرویس مجاز؛ استعلام قیمت آنلاین و پیش‌فاکتور.,155,https://pishtaj.ir/services/products/butterfly-valve.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین باترفلای ولو API 609,1,14,1939,7,0,38,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,36.2,
services/products/cable-accessories.html,https://pishtaj.ir/services/products/cable-accessories.html,services,خرید و تامین متعلقات کابل صنعتی؛ Cable Gland، Lug، Tray,55,تامین متعلقات کابل شامل گلند صنعتی و ضدانفجار، کابلشو، ترمینال، سینی کابل، نردبان کابل و کیت اتصال؛ انتخاب IP، Ex، آرمور، سایز و Earthing؛ استعلام قیمت آنلاین و پیش‌فاکتور.,172,https://pishtaj.ir/services/products/cable-accessories.html,"index, follow",خرید و تامین متعلقات کابل صنعتی؛ Cable Gland، Lug، Tray,1,14,1916,2,0,14,Product|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,26.5,desc-long
services/products/check-valve.html,https://pishtaj.ir/services/products/check-valve.html,services,خرید و تامین چک ولو Swing، Dual Plate و Nozzle | پیشرو تجهیز فرتاک,66,تامین چک ولو برای جلوگیری از برگشت جریان؛ با تحلیل سرعت خط، Slam، Water Hammer، افت فشار، نوع دیسک و شرایط نصب؛ استعلام قیمت آنلاین و پیش‌فاکتور.,145,https://pishtaj.ir/services/products/check-valve.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین چک ولو Swing، Dual Plate و Nozzle,1,14,1963,8,0,38,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,36.0,title-long
services/products/chemical-injection-package.html,https://pishtaj.ir/services/products/chemical-injection-package.html,services,خرید و تامین پکیج تزریق مواد شیمیایی؛ Chemical Injection Skid,61,تامین پکیج تزریق مواد شیمیایی برای نفت، گاز، آب و فرایند؛ شامل دوزینگ پمپ API 675، مخزن، میکسر، Dampener، Relief Valve و ابزار دقیق؛ استعلام قیمت آنلاین و پیش‌فاکتور.,166,https://pishtaj.ir/services/products/chemical-injection-package.html,"index, follow",خرید و تامین پکیج تزریق مواد شیمیایی؛ Chemical Injection Skid,1,22,1920,2,0,15,Product|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,25.7,desc-long
services/products/control-valve.html,https://pishtaj.ir/services/products/control-valve.html,services,خرید و تامین کنترل ولو IEC 60534 | پیشرو تجهیز فرتاک,52,تامین کنترل ولو با سایزینگ Cv/Kv، انتخاب Body، Trim، Actuator و Positioner؛ برای کنترل پایدار فشار، دبی، سطح و دما؛ استعلام قیمت آنلاین و پیش‌فاکتور.,149,https://pishtaj.ir/services/products/control-valve.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین کنترل ولو IEC 60534,1,14,1959,8,0,39,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,36.3,
services/products/coriolis-flowmeter.html,https://pishtaj.ir/services/products/coriolis-flowmeter.html,services,خرید و تامین فلومتر کوریولیس | پیشرو تجهیز فرتاک,48,تامین Coriolis Flowmeter برای Mass Flow، Density و دقت بالا؛ با بررسی Tube Material، افت فشار، ویسکوزیته و کالیبراسیون؛ استعلام قیمت آنلاین و پیش‌فاکتور.,153,https://pishtaj.ir/services/products/coriolis-flowmeter.html,"index, follow, max-image-preview:large, max-snippet:-1",خرید و تامین فلومتر کوریولیس,1,14,1857,7,0,39,Organization|LocalBusiness|BreadcrumbList|Product|FAQPage,fa-IR|x-default,fa,sitemap-services.xml,36.1,
