file,url,folder,title,words,inbound,outbound
knowledge-center/kc-dcs.html,https://pishtaj.ir/knowledge-center/kc-dcs.html,knowledge-center,راهنمای کامل سیستم DCS در صنایع فرایندی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1589,4,23
knowledge-center/kc-industrial-power-cable-sizing.html,https://pishtaj.ir/knowledge-center/kc-industrial-power-cable-sizing.html,knowledge-center,راهنمای کامل کابل‌های قدرت صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1587,4,22
knowledge-center/kc-spiral-wound-kammprofile.html,https://pishtaj.ir/knowledge-center/kc-spiral-wound-kammprofile.html,knowledge-center,راهنمای کامل گسکت Spiral Wound و Kammprofile؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1575,4,22
knowledge-center/kc-fm200-co2-foam-water.html,https://pishtaj.ir/knowledge-center/kc-fm200-co2-foam-water.html,knowledge-center,راهنمای کامل سیستم اطفاء حریق صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1574,4,23
blog/pressure-transmitter-guide.html,https://pishtaj.ir/blog/pressure-transmitter-guide.html,blog,راهنمای جامع ترانسمیتر فشار (Pressure Transmitter),1550,4,25
comparisons/magmeter-vs-coriolis-flowmeter.html,https://pishtaj.ir/comparisons/magmeter-vs-coriolis-flowmeter.html,comparisons,مقایسه فلومتر مغناطیسی (Magmeter) و کوریولیس (Coriolis) | دقت و کاربرد,1542,4,18
blog/electrical-switchgear-guide.html,https://pishtaj.ir/blog/electrical-switchgear-guide.html,blog,راهنمای تجهیزات برق صنعتی و سوئیچگیر | پیشرو تجهیز فرتاک,1337,4,25
blog/mtc-tpi-inspection-guide.html,https://pishtaj.ir/blog/mtc-tpi-inspection-guide.html,blog,راهنمای گواهی MTC و بازرسی TPI | پیشرو تجهیز فرتاک,1264,4,22
suppliers/compressor-supplier.html,https://pishtaj.ir/suppliers/compressor-supplier.html,suppliers,تامین‌کننده کمپرسور صنعتی؛ قیمت و استعلام | پیشرو تجهیز فرتاک,822,4,23
knowledge-center/flange-arak-guide.html,https://pishtaj.ir/knowledge-center/flange-arak-guide.html,knowledge-center,فلنج اراک؛ راهنمای خرید، استانداردها و راستی‌آزمایی کیفیت | پیشرو تجهیز فرتاک,720,4,24
suppliers/flange-supplier.html,https://pishtaj.ir/suppliers/flange-supplier.html,suppliers,تامین‌کننده فلنج صنعتی؛ قیمت و استعلام | پیشرو تجهیز فرتاک,699,4,22
about/certificates/index.html,https://pishtaj.ir/about/certificates/index.html,about,گواهینامه‌های ISO و مدیریت کیفیت | پیشرو تجهیز فرتاک,307,4,22
en/projects.html,https://pishtaj.ir/en/projects.html,en,Industrial Projects &amp; Case Studies | Pishro Tajhiz Fartak,301,4,7
en/about.html,https://pishtaj.ir/en/about.html,en,About Us — Industrial Equipment Supplier | Pishro Tajhiz Fartak,236,4,7
en/services.html,https://pishtaj.ir/en/services.html,en,Industrial Equipment Supply &amp; Procurement Services | Pishro Tajhiz Fartak,187,4,7
services/products/deaerator-feedwater-system.html,https://pishtaj.ir/services/products/deaerator-feedwater-system.html,services,خرید و تامین دی‌اریاتور و سیستم آب تغذیه بویلر,2011,5,9
services/products/industrial-ups-battery-charger.html,https://pishtaj.ir/services/products/industrial-ups-battery-charger.html,services,خرید و تامین UPS صنعتی و شارژر باتری؛ AC/DC Backup Power,1902,5,17
services/products/water-tube-boiler.html,https://pishtaj.ir/services/products/water-tube-boiler.html,services,خرید و تامین بویلر واترتیوب صنعتی؛ بخار فشار و ظرفیت بالا,1889,5,9
services/products/instrument-air-package.html,https://pishtaj.ir/services/products/instrument-air-package.html,services,خرید و تامین پکیج Instrument Air؛ کمپرسور، درایر، فیلتر و Receiver,1872,5,10
services/products/industrial-fan-blower.html,https://pishtaj.ir/services/products/industrial-fan-blower.html,services,خرید و تامین فن و بلوور صنعتی؛ Centrifugal Fan، ID/FD Fan,1853,5,8
knowledge-center/kc-gate-valve-wedge-parallel-slide.html,https://pishtaj.ir/knowledge-center/kc-gate-valve-wedge-parallel-slide.html,knowledge-center,راهنمای کامل شیرهای Gate Valve؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1817,5,24
knowledge-center/valve-body-material-selection.html,https://pishtaj.ir/knowledge-center/valve-body-material-selection.html,knowledge-center,راهنمای انتخاب متریال بدنه شیرآلات صنعتی | پیشرو تجهیز فرتاک,1804,5,31
services/products/alloy-steel-pipe-a335.html,https://pishtaj.ir/services/products/alloy-steel-pipe-a335.html,services,خرید و تامین لوله آلیاژی ASTM A335 P11/P22/P91,1804,5,9
knowledge-center/kc-gas-sweetening-amine.html,https://pishtaj.ir/knowledge-center/kc-gas-sweetening-amine.html,knowledge-center,راهنمای کامل تجهیزات شیرین‌سازی گاز (Gas Sweetening - Amine),1803,5,23
knowledge-center/kc-slurry-valves.html,https://pishtaj.ir/knowledge-center/kc-slurry-valves.html,knowledge-center,راهنمای کامل شیرهای دوغاب (Slurry Valves)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1803,5,23
knowledge-center/valve-actuator-types-guide.html,https://pishtaj.ir/knowledge-center/valve-actuator-types-guide.html,knowledge-center,راهنمای انواع محرک (Actuator) در شیرآلات صنعتی,1803,5,26
knowledge-center/kc-api-598-iso-5208.html,https://pishtaj.ir/knowledge-center/kc-api-598-iso-5208.html,knowledge-center,راهنمای کامل تست نشتی شیرآلات؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1798,5,22
knowledge-center/plug-valve-guide.html,https://pishtaj.ir/knowledge-center/plug-valve-guide.html,knowledge-center,راهنمای شیر پلاگ (Plug Valve) صنعتی | پیشرو تجهیز فرتاک,1787,5,31
knowledge-center/differential-pressure-transmitter-guide.html,https://pishtaj.ir/knowledge-center/differential-pressure-transmitter-guide.html,knowledge-center,راهنمای ترانسمیتر اختلاف فشار (DPT) | پیشرو تجهیز فرتاک,1779,5,28
knowledge-center/api-5l-psl2-psl1.html,https://pishtaj.ir/knowledge-center/api-5l-psl2-psl1.html,knowledge-center,لوله API 5L PSL2 | پیشرو تجهیز فرتاک,1765,5,26
knowledge-center/asme-b16-5.html,https://pishtaj.ir/knowledge-center/asme-b16-5.html,knowledge-center,ASME B16.5 | پیشرو تجهیز فرتاک,1754,5,24
knowledge-center/pressure-gauge-complete-guide.html,https://pishtaj.ir/knowledge-center/pressure-gauge-complete-guide.html,knowledge-center,راهنمای کامل گیج فشار صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1754,5,25
knowledge-center/check-valve-swing-lift-dual-plate.html,https://pishtaj.ir/knowledge-center/check-valve-swing-lift-dual-plate.html,knowledge-center,مقایسه شیر Check Valve | پیشرو تجهیز فرتاک,1753,5,26
knowledge-center/kc-globe-valve-flow-direction-guide.html,https://pishtaj.ir/knowledge-center/kc-globe-valve-flow-direction-guide.html,knowledge-center,جهت صحیح نصب شیر Globe Valve | پیشرو تجهیز فرتاک,1753,5,28
knowledge-center/asme-b16-9.html,https://pishtaj.ir/knowledge-center/asme-b16-9.html,knowledge-center,ASME B16.9 | پیشرو تجهیز فرتاک,1750,5,25
knowledge-center/asme-b31-3-process-piping-guide.html,https://pishtaj.ir/knowledge-center/asme-b31-3-process-piping-guide.html,knowledge-center,راهنمای استاندارد ASME B31.3 | پیشرو تجهیز فرتاک,1746,5,26
knowledge-center/kc-api-610-pump-curve-reading-guide.html,https://pishtaj.ir/knowledge-center/kc-api-610-pump-curve-reading-guide.html,knowledge-center,خواندن منحنی پمپ API 610 | پیشرو تجهیز فرتاک,1744,5,27
knowledge-center/kc-flange-class-900-2500-bolt-torque-table.html,https://pishtaj.ir/knowledge-center/kc-flange-class-900-2500-bolt-torque-table.html,knowledge-center,جدول گشتاور پیچ فلنج Class 900 تا 2500 | پیشرو تجهیز فرتاک,1744,5,26
knowledge-center/industrial-grounding-guide.html,https://pishtaj.ir/knowledge-center/industrial-grounding-guide.html,knowledge-center,راهنمای سیستم اتصال زمین (Grounding) صنعتی | پیشرو تجهیز فرتاک,1735,5,24
knowledge-center/kc-compressor-selection-screw-vs-reciprocating.html,https://pishtaj.ir/knowledge-center/kc-compressor-selection-screw-vs-reciprocating.html,knowledge-center,مقایسهٔ کمپرسور اسکرو و رفت‌وبرگشتی | پیشرو تجهیز فرتاک,1730,5,26
knowledge-center/pipe-fittings-guide.html,https://pishtaj.ir/knowledge-center/pipe-fittings-guide.html,knowledge-center,راهنمای اتصالات فیتینگ پایپینگ | پیشرو تجهیز فرتاک,1730,5,26
knowledge-center/kc-vfd.html,https://pishtaj.ir/knowledge-center/kc-vfd.html,knowledge-center,راهنمای کامل درایو VFD؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1706,5,25
knowledge-center/a106-gr-b-a333-gr-6.html,https://pishtaj.ir/knowledge-center/a106-gr-b-a333-gr-6.html,knowledge-center,مقایسه لوله A106 Gr.B و A333 Gr.6 | پیشرو تجهیز فرتاک,1705,5,25
knowledge-center/gasket-types-guide.html,https://pishtaj.ir/knowledge-center/gasket-types-guide.html,knowledge-center,راهنمای انواع گسکت صنعتی | پیشرو تجهیز فرتاک,1705,5,26
knowledge-center/api-5l-x52-x60-x65.html,https://pishtaj.ir/knowledge-center/api-5l-x52-x60-x65.html,knowledge-center,مقایسه لوله API 5L X52 و X60 و X65 | پیشرو تجهیز فرتاک,1696,5,24
knowledge-center/asme-b36-19.html,https://pishtaj.ir/knowledge-center/asme-b36-19.html,knowledge-center,راهنمای ابعاد لوله طبق ASME B36.19 | پیشرو تجهیز فرتاک,1695,5,24
knowledge-center/kc-lubrication-oil-analysis-condition-monitoring.html,https://pishtaj.ir/knowledge-center/kc-lubrication-oil-analysis-condition-monitoring.html,knowledge-center,آنالیز روغن و پایش وضعیت تجهیزات دوار | پیشرو تجهیز فرتاک,1693,5,25
knowledge-center/a106-pipe-procurement-guide.html,https://pishtaj.ir/knowledge-center/a106-pipe-procurement-guide.html,knowledge-center,راهنمای خرید و قیمت لوله A106 Gr.B | پیشرو تجهیز فرتاک,1690,5,26
knowledge-center/kc-api-610.html,https://pishtaj.ir/knowledge-center/kc-api-610.html,knowledge-center,راهنمای کامل پمپ‌های سانتریفیوژ فرایندی API 610,1688,5,24
knowledge-center/kc-amine-unit-foaming-corrosion-problems.html,https://pishtaj.ir/knowledge-center/kc-amine-unit-foaming-corrosion-problems.html,knowledge-center,مشکلات کف‌کردن و خوردگی واحد آمین | پیشرو تجهیز فرتاک,1679,5,25
knowledge-center/kc-hvac-pressurization-control-room.html,https://pishtaj.ir/knowledge-center/kc-hvac-pressurization-control-room.html,knowledge-center,فشار مثبت اتاق کنترل طبق NFPA 496 | پیشرو تجهیز فرتاک,1677,5,25
knowledge-center/kc-api-618-vibration-pulsation-analysis.html,https://pishtaj.ir/knowledge-center/kc-api-618-vibration-pulsation-analysis.html,knowledge-center,ارتعاش و پالس کمپرسور API 618 | پیشرو تجهیز فرتاک,1676,5,26
knowledge-center/kc-pipeline-welding-npi-qualification.html,https://pishtaj.ir/knowledge-center/kc-pipeline-welding-npi-qualification.html,knowledge-center,تایید صلاحیت جوشکار و روش جوشکاری خط لوله | پیشرو تجهیز فرتاک,1676,5,25
knowledge-center/kc-steam-turbine-blade-erosion-prevention.html,https://pishtaj.ir/knowledge-center/kc-steam-turbine-blade-erosion-prevention.html,knowledge-center,پیشگیری از فرسایش پرهٔ توربین بخار | پیشرو تجهیز فرتاک,1676,5,25
knowledge-center/kc-a335-p11-p22-p91-welding-procedure.html,https://pishtaj.ir/knowledge-center/kc-a335-p11-p22-p91-welding-procedure.html,knowledge-center,جوشکاری لوله آلیاژی A335 P11/P22/P91 | پیشرو تجهیز فرتاک,1672,5,26
knowledge-center/kc-fcc-catalyst-regeneration-process.html,https://pishtaj.ir/knowledge-center/kc-fcc-catalyst-regeneration-process.html,knowledge-center,فرآیند احیای کاتالیست در واحد FCC | پیشرو تجهیز فرتاک,1672,5,25
knowledge-center/kc-earthing-grid-resistance-testing.html,https://pishtaj.ir/knowledge-center/kc-earthing-grid-resistance-testing.html,knowledge-center,تست مقاومت شبکهٔ زمین (Earthing Grid) | پیشرو تجهیز فرتاک,1671,5,25
knowledge-center/kc-lightning-arrester-coordination-study.html,https://pishtaj.ir/knowledge-center/kc-lightning-arrester-coordination-study.html,knowledge-center,مطالعهٔ هماهنگی برقگیر صنعتی | پیشرو تجهیز فرتاک,1671,5,25
knowledge-center/api-5l-x52.html,https://pishtaj.ir/knowledge-center/api-5l-x52.html,knowledge-center,API 5L X52 مشخصات کامل خطوط انتقال | پیشرو تجهیز فرتاک,1662,5,28
knowledge-center/ndt-inspection-industrial-guide.html,https://pishtaj.ir/knowledge-center/ndt-inspection-industrial-guide.html,knowledge-center,راهنمای تست‌های NDT در بازرسی صنعتی | پیشرو تجهیز فرتاک,1662,5,29
knowledge-center/temperature-transmitter-guide.html,https://pishtaj.ir/knowledge-center/temperature-transmitter-guide.html,knowledge-center,راهنمای ترانسمیتر دما | پیشرو تجهیز فرتاک,1652,5,25
knowledge-center/kc-international-marketing-oil-gas.html,https://pishtaj.ir/knowledge-center/kc-international-marketing-oil-gas.html,knowledge-center,راهنمای کامل بازاریابی بین‌المللی در صنایع نفت و گاز,1636,5,27
knowledge-center/kc-304-vs-316-corrosion-resistance.html,https://pishtaj.ir/knowledge-center/kc-304-vs-316-corrosion-resistance.html,knowledge-center,مقاومت به خوردگی 304 و 316 | پیشرو تجهیز فرتاک,1632,5,26
knowledge-center/kc-api-618.html,https://pishtaj.ir/knowledge-center/kc-api-618.html,knowledge-center,راهنمای کامل کمپرسورهای رفت و برگشتی API 618؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1621,5,22
knowledge-center/kc-instrumentation-control-cables.html,https://pishtaj.ir/knowledge-center/kc-instrumentation-control-cables.html,knowledge-center,راهنمای کامل کابل‌های ابزار دقیق و کنترل صنعتی,1614,5,22
knowledge-center/en-10204-certificate-guide.html,https://pishtaj.ir/knowledge-center/en-10204-certificate-guide.html,knowledge-center,راهنمای کامل EN 10204؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1608,5,23
knowledge-center/kc-shell-tube.html,https://pishtaj.ir/knowledge-center/kc-shell-tube.html,knowledge-center,راهنمای کامل مبدل‌های حرارتی Shell &amp; Tube؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1607,5,23
knowledge-center/kc-incoterms-2024.html,https://pishtaj.ir/knowledge-center/kc-incoterms-2024.html,knowledge-center,راهنمای کامل اینکوترمز (Incoterms) 2024 در تامین تجهیزات صنعتی,1604,5,22
knowledge-center/kc-industrial-material-handling-transport.html,https://pishtaj.ir/knowledge-center/kc-industrial-material-handling-transport.html,knowledge-center,حمل تجهیزات صنعتی و جابجایی مواد؛ راهنمای کامل | پیشرو تجهیز فرتاک,1578,5,21
blog/flange-types-guide.html,https://pishtaj.ir/blog/flange-types-guide.html,blog,راهنمای جامع انواع فلنج صنعتی | پیشرو تجهیز فرتاک,1428,5,25
services/products/temperature-transmitter.html,https://pishtaj.ir/services/products/temperature-transmitter.html,services,خرید و تامین ترانسمیتر دما؛ Head Mount، Field Mount و Rail Mount,1875,6,9
services/products/pressure-vessel.html,https://pishtaj.ir/services/products/pressure-vessel.html,services,خرید و تامین مخزن تحت فشار ASME | پیشرو تجهیز فرتاک,1849,6,25
knowledge-center/pressure-transmitter-calibration-guide.html,https://pishtaj.ir/knowledge-center/pressure-transmitter-calibration-guide.html,knowledge-center,راهنمای کالیبراسیون ترانسمیتر فشار صنعتی | پیشرو تجهیز فرتاک,1827,6,27
knowledge-center/rosemount-vs-yokogawa-comparison.html,https://pishtaj.ir/knowledge-center/rosemount-vs-yokogawa-comparison.html,knowledge-center,مقایسه ترانسمیتر Rosemount و Yokogawa صنعتی | پیشرو تجهیز فرتاک,1824,6,25
services/products/vortex-flowmeter.html,https://pishtaj.ir/services/products/vortex-flowmeter.html,services,خرید و تامین فلومتر ورتکس | پیشرو تجهیز فرتاک,1824,6,25
services/products/power-transformer.html,https://pishtaj.ir/services/products/power-transformer.html,services,خرید و تامین ترانسفورماتور توزیع و قدرت | پیشرو تجهیز فرتاک,1809,6,25
knowledge-center/globe-gate-valve.html,https://pishtaj.ir/knowledge-center/globe-gate-valve.html,knowledge-center,مقایسه Globe و Gate Valve | پیشرو تجهیز فرتاک,1780,6,27
knowledge-center/wn-vs-so-flange-comparison.html,https://pishtaj.ir/knowledge-center/wn-vs-so-flange-comparison.html,knowledge-center,مقایسه فلنج گلودار (WN) و اسلیپ‌آن (SO) | پیشرو تجهیز فرتاک,1762,6,26
knowledge-center/seamless-vs-erw-pipe-difference.html,https://pishtaj.ir/knowledge-center/seamless-vs-erw-pipe-difference.html,knowledge-center,تفاوت لوله مانیسمان و لوله درزدار (ERW) | پیشرو تجهیز فرتاک,1753,6,27
knowledge-center/hart-calibration-training.html,https://pishtaj.ir/knowledge-center/hart-calibration-training.html,knowledge-center,آموزش کالیبراسیون HART در ابزار دقیق صنعتی | پیشرو تجهیز فرتاک,1752,6,25
knowledge-center/stainless-steel.html,https://pishtaj.ir/knowledge-center/stainless-steel.html,knowledge-center,شیر Stainless Steel | پیشرو تجهیز فرتاک,1752,6,30
knowledge-center/valve-seat-material-guide.html,https://pishtaj.ir/knowledge-center/valve-seat-material-guide.html,knowledge-center,راهنمای مواد نشیمنگاه (Seat) در شیرآلات صنعتی | پیشرو تجهیز فرتاک,1747,6,25
knowledge-center/kc-mv-switchgear.html,https://pishtaj.ir/knowledge-center/kc-mv-switchgear.html,knowledge-center,راهنمای کامل تابلوهای برق فشار متوسط (MV Switchgear),1746,6,25
knowledge-center/atex-iecex-hazardous-area-guide.html,https://pishtaj.ir/knowledge-center/atex-iecex-hazardous-area-guide.html,knowledge-center,راهنمای استاندارد ATEX و IECEx برای مناطق خطرناک,1745,6,23
knowledge-center/gas-analyzer-industry-guide.html,https://pishtaj.ir/knowledge-center/gas-analyzer-industry-guide.html,knowledge-center,راهنمای آنالایزر گاز صنعتی | پیشرو تجهیز فرتاک,1741,6,25
knowledge-center/kc-gasket-selection-by-fluid-temperature.html,https://pishtaj.ir/knowledge-center/kc-gasket-selection-by-fluid-temperature.html,knowledge-center,انتخاب گسکت بر اساس سیال و دما | پیشرو تجهیز فرتاک,1736,6,27
knowledge-center/shutdown-turnaround-industrial-guide.html,https://pishtaj.ir/knowledge-center/shutdown-turnaround-industrial-guide.html,knowledge-center,راهنمای تجهیزات Shutdown و اورهال صنعتی | پیشرو تجهیز فرتاک,1735,6,23
knowledge-center/kc-chemical-injection-pump-metering-accuracy.html,https://pishtaj.ir/knowledge-center/kc-chemical-injection-pump-metering-accuracy.html,knowledge-center,دقت اندازه‌گیری پمپ تزریق مواد شیمیایی | پیشرو تجهیز فرتاک,1725,6,26
knowledge-center/kc-ball-valve-seat-material-selection.html,https://pishtaj.ir/knowledge-center/kc-ball-valve-seat-material-selection.html,knowledge-center,متریال نشیمنگاه شیر توپی Ball Valve | پیشرو تجهیز فرتاک,1708,6,27
knowledge-center/check-valve-complete-guide.html,https://pishtaj.ir/knowledge-center/check-valve-complete-guide.html,knowledge-center,راهنمای جامع Check Valve (شیر یک‌طرفه) | پیشرو تجهیز فرتاک,1706,6,26
knowledge-center/kc-heat-exchanger-tema-class-selection.html,https://pishtaj.ir/knowledge-center/kc-heat-exchanger-tema-class-selection.html,knowledge-center,راهنمای انتخاب کلاس TEMA مبدل حرارتی | پیشرو تجهیز فرتاک,1704,6,26
knowledge-center/kc-api-5l-psl2-sour-service-nace-requirements.html,https://pishtaj.ir/knowledge-center/kc-api-5l-psl2-sour-service-nace-requirements.html,knowledge-center,لوله NACE (سرویس ترش)؛ الزامات MR0175 برای API 5L PSL2 | پیشرو تجهیز فرتاک,1695,6,27
knowledge-center/kc-ngl-recovery-turboexpander-process.html,https://pishtaj.ir/knowledge-center/kc-ngl-recovery-turboexpander-process.html,knowledge-center,فرآیند Turboexpander در بازیافت NGL | پیشرو تجهیز فرتاک,1689,6,25
knowledge-center/control-valve-iec-60534.html,https://pishtaj.ir/knowledge-center/control-valve-iec-60534.html,knowledge-center,شیر کنترل (Control Valve) | پیشرو تجهیز فرتاک,1687,6,25
knowledge-center/esd-emergency-shutdown.html,https://pishtaj.ir/knowledge-center/esd-emergency-shutdown.html,knowledge-center,راهنمای سیستم ESD (Emergency Shutdown) | پیشرو تجهیز فرتاک,1684,6,23
knowledge-center/kc-nitrogen-purging-procedure-safety.html,https://pishtaj.ir/knowledge-center/kc-nitrogen-purging-procedure-safety.html,knowledge-center,رویهٔ ایمن پرج نیتروژن (Nitrogen Purging) | پیشرو تجهیز فرتاک,1682,6,25
knowledge-center/kc-customs-clearance-hs-code-tariff-guide.html,https://pishtaj.ir/knowledge-center/kc-customs-clearance-hs-code-tariff-guide.html,knowledge-center,راهنمای کد HS و تعرفهٔ گمرکی تجهیزات صنعتی | پیشرو تجهیز فرتاک,1668,6,25
knowledge-center/kc-steam-boiler-system.html,https://pishtaj.ir/knowledge-center/kc-steam-boiler-system.html,knowledge-center,راهنمای کامل تجهیزات سیستم بخار و بویلر صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1635,6,23
knowledge-center/kc-international-lc-payment-terms-guide.html,https://pishtaj.ir/knowledge-center/kc-international-lc-payment-terms-guide.html,knowledge-center,راهنمای اعتبار اسنادی (LC) در خرید بین‌المللی | پیشرو تجهیز فرتاک,1612,6,25
knowledge-center/kc-cement-industry-equipment.html,https://pishtaj.ir/knowledge-center/kc-cement-industry-equipment.html,knowledge-center,راهنمای کامل تجهیزات صنایع سیمان؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1604,6,23
knowledge-center/kc-lubrication-system.html,https://pishtaj.ir/knowledge-center/kc-lubrication-system.html,knowledge-center,راهنمای کامل سیستم روغن‌کاری صنعتی (Lubrication System),1577,6,22
blog/industrial-valves-complete-guide.html,https://pishtaj.ir/blog/industrial-valves-complete-guide.html,blog,راهنمای کامل شیرآلات صنعتی (Industrial Valves),1347,6,26
blog/a106-vs-a333-pipes.html,https://pishtaj.ir/blog/a106-vs-a333-pipes.html,blog,مقایسه کامل لوله A106 در مقابل A333 | راهنمای تخصصی پایپینگ,1171,6,23
services/products/motor-control-center-mcc.html,https://pishtaj.ir/services/products/motor-control-center-mcc.html,services,خرید و تامین تابلو MCC مرکز کنترل موتور IEC 61439 / NEMA ICS 18,1972,7,9
services/products/fire-tube-boiler.html,https://pishtaj.ir/services/products/fire-tube-boiler.html,services,خرید و تامین بویلر فایرتیوب صنعتی؛ Packaged Steam Boiler,1876,7,9
services/products/steam-trap.html,https://pishtaj.ir/services/products/steam-trap.html,services,خرید و تامین تله بخار صنعتی | پیشرو تجهیز فرتاک,1843,7,25
knowledge-center/kc-oil-gas-pipeline-equipment.html,https://pishtaj.ir/knowledge-center/kc-oil-gas-pipeline-equipment.html,knowledge-center,راهنمای کامل تجهیزات خطوط لوله انتقال نفت و گاز,1837,7,23
knowledge-center/a106-gr-b.html,https://pishtaj.ir/knowledge-center/a106-gr-b.html,knowledge-center,راهنمای کامل لوله A106 Gr.B؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1810,7,25
knowledge-center/control-valve-actuator-selection-guide.html,https://pishtaj.ir/knowledge-center/control-valve-actuator-selection-guide.html,knowledge-center,راهنمای انتخاب اکچویتور کنترل ولو | Fail Action و Shutoff,1755,7,14
knowledge-center/nozzle-check-valve.html,https://pishtaj.ir/knowledge-center/nozzle-check-valve.html,knowledge-center,شیر Nozzle Check Valve | پیشرو تجهیز فرتاک,1752,7,26
knowledge-center/industrial-cable-selection-guide.html,https://pishtaj.ir/knowledge-center/industrial-cable-selection-guide.html,knowledge-center,راهنمای انتخاب کابل صنعتی (Power Cable) | پیشرو تجهیز فرتاک,1745,7,25
knowledge-center/third-party-inspection-guide.html,https://pishtaj.ir/knowledge-center/third-party-inspection-guide.html,knowledge-center,راهنمای بازرسی شخص ثالث (TPI) در صنعت | پیشرو تجهیز فرتاک,1740,7,23
knowledge-center/kc-flowmeters-10-methods.html,https://pishtaj.ir/knowledge-center/kc-flowmeters-10-methods.html,knowledge-center,راهنمای کامل فلومترهای صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1737,7,25
knowledge-center/article-007.html,https://pishtaj.ir/knowledge-center/article-007.html,knowledge-center,کالیبراسیون ترانسمیتر دما | پیشرو تجهیز فرتاک,1728,7,30
knowledge-center/api-600-gate-valve-standard.html,https://pishtaj.ir/knowledge-center/api-600-gate-valve-standard.html,knowledge-center,استاندارد API 600 | پیشرو تجهیز فرتاک,1709,7,27
knowledge-center/kc-sru-claus-process-efficiency.html,https://pishtaj.ir/knowledge-center/kc-sru-claus-process-efficiency.html,knowledge-center,راندمان فرآیند کلاوس (Claus) در واحد SRU | پیشرو تجهیز فرتاک,1690,7,25
knowledge-center/fire-gas-system-fgs.html,https://pishtaj.ir/knowledge-center/fire-gas-system-fgs.html,knowledge-center,راهنمای Fire & Gas System (FGS) | پیشرو تجهیز فرتاک,1683,7,23
knowledge-center/kc-teg-dehydration-glycol-loss-control.html,https://pishtaj.ir/knowledge-center/kc-teg-dehydration-glycol-loss-control.html,knowledge-center,کنترل اتلاف گلایکول در واحد آب‌گیری TEG | پیشرو تجهیز فرتاک,1672,7,25
knowledge-center/kc-api-617-surge-control-antisurge.html,https://pishtaj.ir/knowledge-center/kc-api-617-surge-control-antisurge.html,knowledge-center,کنترل سرج کمپرسور API 617 | پیشرو تجهیز فرتاک,1669,7,26
knowledge-center/kc-oil-refinery-equipment.html,https://pishtaj.ir/knowledge-center/kc-oil-refinery-equipment.html,knowledge-center,راهنمای کامل تجهیزات پالایشگاه نفت؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1653,7,23
knowledge-center/kc-incoterms-fob-cif-risk-transfer-comparison.html,https://pishtaj.ir/knowledge-center/kc-incoterms-fob-cif-risk-transfer-comparison.html,knowledge-center,مقایسهٔ انتقال ریسک در ترم‌های FOB و CIF | پیشرو تجهیز فرتاک,1645,7,25
knowledge-center/kc-compressed-air-system.html,https://pishtaj.ir/knowledge-center/kc-compressed-air-system.html,knowledge-center,راهنمای کامل سیستم هوای فشرده صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1595,7,22
knowledge-center/kc-api-617.html,https://pishtaj.ir/knowledge-center/kc-api-617.html,knowledge-center,راهنمای کامل کمپرسورهای سانتریفیوژ API 617؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1594,7,22
knowledge-center/kc-ndt.html,https://pishtaj.ir/knowledge-center/kc-ndt.html,knowledge-center,راهنمای کامل تست‌های غیرمخرب (NDT) در پایپینگ؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1580,7,22
knowledge-center/kc-project-management-equipment-supply.html,https://pishtaj.ir/knowledge-center/kc-project-management-equipment-supply.html,knowledge-center,راهنمای کامل مدیریت پروژه در تامین تجهیزات صنعتی,1564,7,21
suppliers/power-plant-supplier.html,https://pishtaj.ir/suppliers/power-plant-supplier.html,suppliers,تامین‌کننده تجهیزات نیروگاهی؛ قیمت و استعلام | پیشرو تجهیز فرتاک,886,7,23
services/procurement-logistics.html,https://pishtaj.ir/services/procurement-logistics.html,services,خدمات تامین، لجستیک و مدیریت زنجیره تامین صنعتی | پیشرو تجهیز فرتاک,359,7,22
services/products/globe-valve.html,https://pishtaj.ir/services/products/globe-valve.html,services,خرید و تامین گلوب ولو صنعتی API 623 | پیشرو تجهیز فرتاک,1983,8,25
services/products/plc-control-panel.html,https://pishtaj.ir/services/products/plc-control-panel.html,services,خرید و تامین تابلو کنترل PLC، I/O، HMI و تجهیزات اتوماسیون صنعتی,1909,8,9
